Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000103024,NME3,Gene Expression,0.3471144918431405,0.0,0.0,19589,4.470627289120943,2553
ENSG00000167755,KLK6,Gene Expression,0.34701734918256844,0.0,0.0,4633,1.564542037310028,422
ENSG00000039319,ZFYVE16,Gene Expression,0.346785471075659,0.0,0.0,11137,2.387693692238302,2267
ENSG00000169813,HNRNPF,Gene Expression,0.3466995220776028,0.0,0.0,29708,6.499369594840829,2685
ENSG00000118816,CCNI,Gene Expression,0.3466452363632508,0.0,0.0,75114,16.712269781408366,2982
ENSG00000244187,TMEM141,Gene Expression,0.34663659648493783,0.0,0.0,12961,2.7084746542472193,2300
ENSG00000072958,AP1M1,Gene Expression,0.3466017890713107,0.0,0.0,13438,2.856733899481969,2345
ENSG00000164941,INTS8,Gene Expression,0.34658527774908177,0.0,0.0,10351,2.128197752433027,2213
ENSG00000180573,HIST1H2AC,Gene Expression,0.3464740593476623,0.0,0.0,5385,1.0106075969396953,1841
ENSG00000163751,CPA3,Gene Expression,0.3463953329089667,0.0,0.0,1772,2.3795307195404733,894
ENSG00000198937,CCDC167,Gene Expression,0.34634495851784336,0.0,0.0,7670,1.5575214360261465,2005
ENSG00000149577,SIDT2,Gene Expression,0.3463028283250587,0.0,0.0,8099,1.793364608814881,2087
ENSG00000137413,TAF8,Gene Expression,0.34616905082162147,0.0,0.0,9966,2.0261542746673236,2182
ENSG00000168040,FADD,Gene Expression,0.34607077964142446,0.0,0.0,8738,1.7196327443827646,2097
ENSG00000244038,DDOST,Gene Expression,0.3460350084102902,0.0,0.0,7519,1.451962463485384,2063
ENSG00000198231,DDX42,Gene Expression,0.3460250735605583,0.0,0.0,14344,3.0750569232796243,2380
ENSG00000102317,RBM3,Gene Expression,0.34592447724643066,0.0,0.0,29977,6.733789517851535,2698
ENSG00000177426,TGIF1,Gene Expression,0.3458936423711532,0.0,0.0,14713,3.3886775252033736,2375
ENSG00000141279,NPEPPS,Gene Expression,0.3457639847595877,0.0,0.0,16801,3.65236291009036,2433
ENSG00000178585,CTNNBIP1,Gene Expression,0.3457223535480055,0.0,0.0,10026,4.043918726446113,2470
ENSG00000160075,SSU72,Gene Expression,0.3455507507537539,0.0,0.0,11961,2.515459966984075,2294
ENSG00000167904,TMEM68,Gene Expression,0.3455228707984081,0.0,0.0,17409,3.7591513492228255,2386
ENSG00000168496,FEN1,Gene Expression,0.3454965136589157,0.0,0.0,4738,0.8553428986785504,1667
ENSG00000116815,CD58,Gene Expression,0.3454944752632493,0.0,0.0,9271,1.9247415280655589,2175
ENSG00000204267,TAP2,Gene Expression,0.3454196038998782,0.0,0.0,12655,2.97264392987494,2369
ENSG00000110057,UNC93B1,Gene Expression,0.34536596711569495,0.0,0.0,8060,1.621583132251018,2084
ENSG00000084110,HAL,Gene Expression,0.3453035773692524,0.0,0.0,540,0.7673625403476756,290
ENSG00000156802,ATAD2,Gene Expression,0.3452729773487602,0.0,0.0,5801,1.0742301266743963,1757
ENSG00000167799,NUDT8,Gene Expression,0.34527185389229337,0.0,0.0,10480,2.1458841079661677,2139
ENSG00000124789,NUP153,Gene Expression,0.34525007905689503,0.0,0.0,12661,2.5966631094630457,2280
ENSG00000089289,IGBP1,Gene Expression,0.34518619080613056,0.0,0.0,10350,2.1304010494791203,2214
ENSG00000136141,LRCH1,Gene Expression,0.34491289917991547,0.0,0.0,9196,1.9391532879775653,2183
ENSG00000266173,STRADA,Gene Expression,0.3446180989055158,0.0,0.0,8986,1.9099904548052813,2161
ENSG00000178685,PARP10,Gene Expression,0.3444828839756319,0.0,0.0,13135,2.921696133882795,2295
ENSG00000107796,ACTA2,Gene Expression,0.34441379767747676,0.0,0.0,9203,5.023934922311374,2082
ENSG00000094916,CBX5,Gene Expression,0.3441122438573072,0.0,0.0,9523,1.9638167935102109,2181
ENSG00000204922,UQCC3,Gene Expression,0.34405167259315,0.0,0.0,8363,1.6817618724571908,2069
ENSG00000183340,JRKL,Gene Expression,0.34402807564580984,0.0,0.0,7764,1.5463624848485233,2014
ENSG00000065978,YBX1,Gene Expression,0.34379955847153404,0.0,0.0,60511,13.206869994235324,2898
ENSG00000141084,RANBP10,Gene Expression,0.34365386530268466,0.0,0.0,7849,1.6573003331333345,2045
ENSG00000183020,AP2A2,Gene Expression,0.3435424611122948,0.0,0.0,14921,3.3260169407933993,2366
ENSG00000100897,DCAF11,Gene Expression,0.3435360462086306,0.0,0.0,8256,1.6297012370563946,2074
ENSG00000146674,IGFBP3,Gene Expression,0.3435215236342842,0.0,0.0,7782,1.7867571420396988,2013
ENSG00000123136,DDX39A,Gene Expression,0.34345274239112633,0.0,0.0,10394,2.187501376281201,2238
ENSG00000105700,KXD1,Gene Expression,0.3434379920704746,0.0,0.0,18812,4.091091242633647,2500
ENSG00000035141,FAM136A,Gene Expression,0.3432794948732863,0.0,0.0,8110,1.5949089194616977,2073
ENSG00000263465,SRSF8,Gene Expression,0.343247824585963,0.0,0.0,13116,2.781081269969812,2317
ENSG00000126773,PCNX4,Gene Expression,0.34322926573962126,0.0,0.0,11187,2.3784271738809672,2205
ENSG00000042429,MED17,Gene Expression,0.34314413776110925,0.0,0.0,9321,1.9342325147015433,2166
ENSG00000126457,PRMT1,Gene Expression,0.34314024390902764,0.0,0.0,13996,2.956826267618577,2360
ENSG00000116329,OPRD1,Gene Expression,0.3431211112189718,0.0,0.0,4289,0.8114881219539523,1644
ENSG00000087269,NOP14,Gene Expression,0.3429730109208087,0.0,0.0,9133,1.893436853336794,2165
ENSG00000139428,MMAB,Gene Expression,0.3428552627447846,0.0,0.0,10919,2.224896797514153,2190
ENSG00000145220,LYAR,Gene Expression,0.34280785003674613,0.0,0.0,7868,1.5958204460609209,2039
ENSG00000121406,ZNF549,Gene Expression,0.3427484537765521,0.0,0.0,2180,2.5574311079893364,1319
ENSG00000128928,IVD,Gene Expression,0.3427245546241912,0.0,0.0,6204,1.1622093974681433,1936
ENSG00000005882,PDK2,Gene Expression,0.3427187545857213,0.0,0.0,6545,1.291261116387257,1946
ENSG00000137804,NUSAP1,Gene Expression,0.3427034216134578,0.0,0.0,5620,1.03434992903673,1756
ENSG00000214753,HNRNPUL2,Gene Expression,0.3427008671929497,0.0,0.0,31953,6.947565198236257,2675
ENSG00000164530,PI16,Gene Expression,0.3426642467739143,0.0,0.0,756,2.3706917228348314,595
ENSG00000173273,TNKS,Gene Expression,0.3425797228460631,0.0,0.0,13087,2.8663657802029805,2274
ENSG00000186298,PPP1CC,Gene Expression,0.34248847028469126,0.0,0.0,13459,2.8000832708130647,2313
ENSG00000088448,ANKRD10,Gene Expression,0.3424653427962063,0.0,0.0,20265,4.8496617550952035,2530
ENSG00000148926,ADM,Gene Expression,0.34231717895038094,0.0,0.0,12176,3.0492968937126,2309
ENSG00000105429,MEGF8,Gene Expression,0.34228500349298385,0.0,0.0,8989,1.9189106433588023,2130
ENSG00000104980,TIMM44,Gene Expression,0.34221400640954014,0.0,0.0,11112,2.3310871220870704,2264
ENSG00000122566,HNRNPA2B1,Gene Expression,0.3421805973098936,0.0,0.0,45712,10.233744441770337,2830
ENSG00000051825,MPHOSPH9,Gene Expression,0.34206770175739654,0.0,0.0,6977,1.3337876978289156,1976
ENSG00000062716,VMP1,Gene Expression,0.3419885661740402,0.0,0.0,25920,6.322234956332546,2653
ENSG00000168259,DNAJC7,Gene Expression,0.34187703760153776,0.0,0.0,11576,2.4343959315306867,2327
ENSG00000156170,NDUFAF6,Gene Expression,0.3417905628215112,0.0,0.0,5497,1.0136394441981924,1815
ENSG00000143337,TOR1AIP1,Gene Expression,0.34162228053910804,0.0,0.0,12828,2.7199570749094457,2288
ENSG00000143882,ATP6V1C2,Gene Expression,0.341518855231497,0.0,0.0,736,1.0010077951424967,341
ENSG00000160131,VMA21,Gene Expression,0.3415058384737795,0.0,0.0,9934,2.0534341424951177,2185
ENSG00000135250,SRPK2,Gene Expression,0.3414388954269143,0.0,0.0,12781,2.6774784772157263,2316
ENSG00000148334,PTGES2,Gene Expression,0.34132963090132484,0.0,0.0,13334,2.8365975596373643,2314
ENSG00000125686,MED1,Gene Expression,0.34125389796233885,0.0,0.0,11645,2.507529261661569,2251
ENSG00000213523,SRA1,Gene Expression,0.3412477628860765,0.0,0.0,12794,2.7382357328386155,2339
ENSG00000141699,RETREG3,Gene Expression,0.34117773529209844,0.0,0.0,15185,3.3003530912578642,2408
ENSG00000100926,TM9SF1,Gene Expression,0.3411455510854653,0.0,0.0,12025,2.585871576169524,2295
ENSG00000182809,CRIP2,Gene Expression,0.3411400825399878,0.0,0.0,14468,3.3589392760057457,2356
ENSG00000104805,NUCB1,Gene Expression,0.34095248134080913,0.0,0.0,37110,8.735027064565214,2777
ENSG00000146540,C7orf50,Gene Expression,0.34088556166793393,0.0,0.0,12504,2.6407231606295185,2280
ENSG00000121898,CPXM2,Gene Expression,0.3408575582127358,0.0,0.0,1964,1.2767870762575269,1034
ENSG00000168958,MFF,Gene Expression,0.3408557402481818,0.0,0.0,17885,3.9223967861565687,2482
ENSG00000120963,ZNF706,Gene Expression,0.3408011856868573,0.0,0.0,12710,2.6601861986511954,2268
ENSG00000168993,CPLX1,Gene Expression,0.3407905066684137,0.0,0.0,6108,1.3272667693765368,1843
ENSG00000100575,TIMM9,Gene Expression,0.3406661418574805,0.0,0.0,8758,1.7602862550055927,2053
ENSG00000110400,NECTIN1,Gene Expression,0.34043193318505827,0.0,0.0,5781,2.5164146430334293,2094
ENSG00000152256,PDK1,Gene Expression,0.3401614345283084,0.0,0.0,3677,1.8301494195396681,1685
ENSG00000138674,SEC31A,Gene Expression,0.33997708680726807,0.0,0.0,29636,6.858901425646642,2715
ENSG00000122966,CIT,Gene Expression,0.33973771083144527,0.0,0.0,4430,0.8249090852348548,1642
ENSG00000168350,DEGS2,Gene Expression,0.3397265988689919,0.0,0.0,1006,0.8280347892041697,631
ENSG00000143870,PDIA6,Gene Expression,0.3396937117953266,0.0,0.0,15752,3.505987327309064,2432
ENSG00000130717,UCK1,Gene Expression,0.3396046677197978,0.0,0.0,9569,1.9405000105191017,2156
ENSG00000177888,ZBTB41,Gene Expression,0.3395808158012682,0.0,0.0,8244,1.6878925929648962,2083
ENSG00000267041,ZNF850,Gene Expression,0.3395454072378441,0.0,0.0,4419,0.8476053071735468,1682
ENSG00000135218,CD36,Gene Expression,0.3394956311215524,0.0,0.0,2524,1.8578407821948608,1248
ENSG00000198743,SLC5A3,Gene Expression,0.33931589944556073,0.0,0.0,6415,2.4020877258429536,2255
ENSG00000140043,PTGR2,Gene Expression,0.3392608786141733,0.0,0.0,4625,0.8597538510658758,1730
ENSG00000169679,BUB1,Gene Expression,0.33920813117578846,0.0,0.0,3881,0.6651681982405505,1521
ENSG00000136695,IL36RN,Gene Expression,0.3391219435622693,0.0,0.0,1089,0.8415215620286143,392
ENSG00000005893,LAMP2,Gene Expression,0.3391176470171001,0.0,0.0,17332,3.864315674872867,2507
ENSG00000106245,BUD31,Gene Expression,0.33905174824232565,0.0,0.0,15435,3.2535704255190523,2396
ENSG00000084774,CAD,Gene Expression,0.3390249609164627,0.0,0.0,6549,1.222559602405016,1950
ENSG00000174744,BRMS1,Gene Expression,0.33890453027307355,0.0,0.0,12336,2.4956261360045024,2275
ENSG00000221983,UBA52,Gene Expression,0.3387932274569319,0.0,0.0,127050,27.32096693731422,3097
ENSG00000087087,SRRT,Gene Expression,0.3387748501510551,0.0,0.0,13490,2.8768796889149124,2381
ENSG00000165943,MOAP1,Gene Expression,0.3387163021520788,0.0,0.0,6766,1.3298550399144058,1947
ENSG00000184887,BTBD6,Gene Expression,0.3384767415834794,0.0,0.0,11592,2.437345509771046,2256
ENSG00000123689,G0S2,Gene Expression,0.33839672325163045,0.0,0.0,1797,3.641248864677504,803
ENSG00000136450,SRSF1,Gene Expression,0.3383822085633559,0.0,0.0,12081,2.6818674204227957,2326
ENSG00000124570,SERPINB6,Gene Expression,0.3382777226470039,0.0,0.0,13504,3.0259168514349732,2311
ENSG00000141013,GAS8,Gene Expression,0.3381624728702546,0.0,0.0,7977,1.6576281018576746,2080
ENSG00000040341,STAU2,Gene Expression,0.3381298120633729,0.0,0.0,22317,4.914692830533183,2561
ENSG00000121390,PSPC1,Gene Expression,0.33812885366923073,0.0,0.0,13335,2.8864538638584416,2352
ENSG00000159388,BTG2,Gene Expression,0.3378949356325651,0.0,0.0,8841,5.048725561719208,2458
ENSG00000162623,TYW3,Gene Expression,0.3377876066517905,0.0,0.0,6614,1.2812968109328429,1986
ENSG00000110367,DDX6,Gene Expression,0.3377171389705652,0.0,0.0,12923,2.893305804260597,2389
ENSG00000005156,LIG3,Gene Expression,0.33751261162434826,0.0,0.0,7838,1.5809147392512446,2050
ENSG00000138801,PAPSS1,Gene Expression,0.33745821912850654,0.0,0.0,12419,2.773860108196406,2364
ENSG00000141101,NOB1,Gene Expression,0.3374332939312683,0.0,0.0,11581,2.3767517310036617,2277
ENSG00000112078,KCTD20,Gene Expression,0.3374234132675385,0.0,0.0,16781,3.65511381718525,2460
ENSG00000164292,RHOBTB3,Gene Expression,0.3373953145546624,0.0,0.0,8035,1.9974686629237046,2039
ENSG00000167470,MIDN,Gene Expression,0.33738560016839175,0.0,0.0,22558,5.069795227375115,2591
ENSG00000204438,GPANK1,Gene Expression,0.33738212713834076,0.0,0.0,7465,1.5311317398435367,2038
ENSG00000140538,NTRK3,Gene Expression,0.33722058723940646,0.0,0.0,1105,0.2146661419260088,517
ENSG00000132688,NES,Gene Expression,0.3372070918299956,0.0,0.0,12769,2.9696775969070472,2270
ENSG00000159455,LCE2B,Gene Expression,0.33719699868350406,0.0,0.0,687,1.0533810460472783,324
ENSG00000092108,SCFD1,Gene Expression,0.3371893624844655,0.0,0.0,11742,2.5385933428649365,2294
ENSG00000173065,FAM222B,Gene Expression,0.3371505000131642,0.0,0.0,8816,1.8099762550096283,2084
ENSG00000161513,FDXR,Gene Expression,0.3371168198081448,0.0,0.0,6200,1.19127102417474,1869
ENSG00000100151,PICK1,Gene Expression,0.33703539090607476,0.0,0.0,7133,1.3895342764429606,2024
ENSG00000132591,ERAL1,Gene Expression,0.3367328044470013,0.0,0.0,7509,1.4806916365128484,2042
ENSG00000114850,SSR3,Gene Expression,0.3367112675374998,0.0,0.0,10115,2.21445603663594,2267
ENSG00000134575,ACP2,Gene Expression,0.33666563434703095,0.0,0.0,8256,1.733065000188453,2158
ENSG00000129562,DAD1,Gene Expression,0.3364544089749321,0.0,0.0,9112,1.9301872669599207,2193
ENSG00000171056,SOX7,Gene Expression,0.33635569594236786,0.0,0.0,1453,1.189890873368267,863
ENSG00000102302,FGD1,Gene Expression,0.3363244032327035,0.0,0.0,6102,1.2327791090030435,1913
ENSG00000099942,CRKL,Gene Expression,0.33623118274980923,0.0,0.0,13399,3.0008322420659357,2383
ENSG00000164938,TP53INP1,Gene Expression,0.33616275542721236,0.0,0.0,9849,2.3414980114659114,2259
ENSG00000162004,CCDC78,Gene Expression,0.3359998371324852,0.0,0.0,4636,0.8740973717607279,1689
ENSG00000105202,FBL,Gene Expression,0.3359895302968633,0.0,0.0,16283,3.469357628608712,2412
ENSG00000168393,DTYMK,Gene Expression,0.3359385387399052,0.0,0.0,6679,1.312033405375301,1912
ENSG00000129128,SPCS3,Gene Expression,0.3359017118624594,0.0,0.0,11262,2.5444942236550063,2328
ENSG00000141367,CLTC,Gene Expression,0.335827718585002,0.0,0.0,9162,1.9263076144026912,2155
ENSG00000180964,TCEAL8,Gene Expression,0.3358202727086542,0.0,0.0,12506,2.737760644018003,2328
ENSG00000168291,PDHB,Gene Expression,0.3358185830774038,0.0,0.0,13385,2.9198386114587214,2346
ENSG00000180628,PCGF5,Gene Expression,0.3357691942924541,0.0,0.0,10638,2.2478478620982973,2212
ENSG00000213676,ATF6B,Gene Expression,0.3356214214107493,0.0,0.0,17324,3.715984464411484,2469
ENSG00000198492,YTHDF2,Gene Expression,0.33561758339781406,0.0,0.0,10121,2.269294715171206,2278
ENSG00000132670,PTPRA,Gene Expression,0.3356162064468887,0.0,0.0,13597,2.929865521178923,2374
ENSG00000178980,SELENOW,Gene Expression,0.33560388100911787,0.0,0.0,66228,15.22794070199677,2965
ENSG00000179051,RCC2,Gene Expression,0.3354848096881467,0.0,0.0,14653,3.244142486471624,2428
ENSG00000093000,NUP50,Gene Expression,0.3354316486818927,0.0,0.0,10236,2.157168402378256,2215
ENSG00000135829,DHX9,Gene Expression,0.33540866942945985,0.0,0.0,13079,2.799601545084874,2315
ENSG00000167658,EEF2,Gene Expression,0.33536205327954927,0.0,0.0,130646,28.705670547032867,3121
ENSG00000162191,UBXN1,Gene Expression,0.3351895587591019,0.0,0.0,18406,3.9084102369983906,2450
ENSG00000074266,EED,Gene Expression,0.33510927463217177,0.0,0.0,10198,2.1928877873076784,2182
ENSG00000154222,CC2D1B,Gene Expression,0.33505440366574984,0.0,0.0,5541,1.094431066872338,1919
ENSG00000100577,GSTZ1,Gene Expression,0.3348371926662859,0.0,0.0,7059,1.41022535310618,1952
ENSG00000204237,OXLD1,Gene Expression,0.3347873447311217,0.0,0.0,10455,2.1578966988404544,2183
ENSG00000100941,PNN,Gene Expression,0.3347800027724567,0.0,0.0,23386,5.382640800181184,2618
ENSG00000237651,C2orf74,Gene Expression,0.3347570475666641,0.0,0.0,8354,1.7240039318509386,2114
ENSG00000179218,CALR,Gene Expression,0.3346975003505971,0.0,0.0,26435,6.138818853310594,2664
ENSG00000170426,SDR9C7,Gene Expression,0.33460140411998074,0.0,0.0,754,0.6492550713980603,395
ENSG00000104522,TSTA3,Gene Expression,0.33456026663103855,0.0,0.0,9977,2.0102074889718184,2199
ENSG00000175606,TMEM70,Gene Expression,0.3345176518400717,0.0,0.0,6072,1.16156230841394,1870
ENSG00000142871,CCN1,Gene Expression,0.3344825413045382,0.0,0.0,8269,4.350733997100364,2228
ENSG00000140740,UQCRC2,Gene Expression,0.3344267915149239,0.0,0.0,14091,3.0461995475561086,2366
ENSG00000273899,NOL12,Gene Expression,0.3343624137597236,0.0,0.0,9515,1.9388989677541537,2170
ENSG00000204264,PSMB8,Gene Expression,0.33428290199978933,0.0,0.0,13769,3.4294228937249414,2380
ENSG00000109586,GALNT7,Gene Expression,0.3341418972395928,0.0,0.0,5990,1.1427452210763138,1880
ENSG00000139144,PIK3C2G,Gene Expression,0.33393381506097525,0.0,0.0,540,0.5237405936431799,371
ENSG00000050555,LAMC3,Gene Expression,0.33374645976929973,0.0,0.0,6910,1.5189412492945764,1941
ENSG00000115350,POLE4,Gene Expression,0.33366785175550984,0.0,0.0,8887,1.8343399871909594,2137
ENSG00000163347,CLDN1,Gene Expression,0.33364733903966,0.0,0.0,1575,1.2940191445186047,658
ENSG00000146842,TMEM209,Gene Expression,0.3336143439538949,0.0,0.0,6152,1.145108625690308,1908
ENSG00000053501,USE1,Gene Expression,0.3335792863028277,0.0,0.0,9078,1.8400887442126521,2164
ENSG00000157259,GATAD1,Gene Expression,0.3335735973739569,0.0,0.0,11277,2.3719220010021047,2213
ENSG00000004848,ARX,Gene Expression,0.3335618605090209,0.0,0.0,1457,0.26708354552711217,737
ENSG00000134755,DSC2,Gene Expression,0.3334906675339487,0.0,0.0,4299,2.068375618122848,1125
ENSG00000144028,SNRNP200,Gene Expression,0.3333511735466624,0.0,0.0,20841,4.671395191063467,2538
ENSG00000126790,L3HYPDH,Gene Expression,0.3332752687195196,0.0,0.0,9968,2.143344543902093,2210
ENSG00000069998,HDHD5,Gene Expression,0.3332628983732912,0.0,0.0,6759,1.4152440589394177,1957
ENSG00000102931,ARL2BP,Gene Expression,0.3331511456521341,0.0,0.0,17081,3.7508604781852584,2466
ENSG00000096063,SRPK1,Gene Expression,0.3330225615887325,0.0,0.0,16047,3.790543876390479,2431
ENSG00000184557,SOCS3,Gene Expression,0.33285162896047593,0.0,0.0,7036,5.799318714241649,2295
ENSG00000197694,SPTAN1,Gene Expression,0.3327352762767073,0.0,0.0,42351,9.288894245619607,2811
ENSG00000102575,ACP5,Gene Expression,0.3326206361782488,0.0,0.0,5976,1.3371094055431192,1874
ENSG00000114867,EIF4G1,Gene Expression,0.33259407962343596,0.0,0.0,17029,3.7903239823199137,2518
ENSG00000116133,DHCR24,Gene Expression,0.33253525423984465,0.0,0.0,17311,4.5975341608945,2558
ENSG00000174136,RGMB,Gene Expression,0.3325202479647115,0.0,0.0,8259,1.7341935713224856,2115
ENSG00000126261,UBA2,Gene Expression,0.3324897396690222,0.0,0.0,13805,2.957915185293816,2325
ENSG00000183527,PSMG1,Gene Expression,0.3323849166812092,0.0,0.0,5554,1.0416886970276407,1859
ENSG00000125827,TMX4,Gene Expression,0.3320201008701103,0.0,0.0,9600,1.9978541579011364,2165
ENSG00000275700,AATF,Gene Expression,0.3319705983235631,0.0,0.0,12308,2.579266867760046,2279
ENSG00000068912,ERLEC1,Gene Expression,0.3318479052719675,0.0,0.0,9776,2.2046421226329835,2282
ENSG00000129625,REEP5,Gene Expression,0.33173052082049753,0.0,0.0,19341,4.3696893849762715,2565
ENSG00000118762,PKD2,Gene Expression,0.3315940096099981,0.0,0.0,18433,4.173600325351529,2468
ENSG00000182512,GLRX5,Gene Expression,0.3315369904696722,0.0,0.0,10190,2.1328951174259188,2214
ENSG00000272398,CD24,Gene Expression,0.3314365353549091,0.0,0.0,3900,1.9373118076777924,871
ENSG00000181038,METTL23,Gene Expression,0.3313375988682351,0.0,0.0,8243,1.6504306015436614,2076
ENSG00000235162,C12orf75,Gene Expression,0.3313323195882822,0.0,0.0,3287,1.77948852314269,1465
ENSG00000143543,JTB,Gene Expression,0.3312482027641817,0.0,0.0,16957,3.7042755635022524,2446
ENSG00000198901,PRC1,Gene Expression,0.33124185897402275,0.0,0.0,5171,0.9424509105962023,1681
ENSG00000230989,HSBP1,Gene Expression,0.33101196462904053,0.0,0.0,8632,1.7541706105003676,2147
ENSG00000125538,IL1B,Gene Expression,0.3310049321850138,0.0,0.0,1375,1.4132891620492014,546
ENSG00000174236,REP15,Gene Expression,0.33092049661088635,0.0,0.0,4558,0.9197058698024083,1734
ENSG00000124356,STAMBP,Gene Expression,0.3309054475395637,0.0,0.0,10250,2.137923483204197,2240
ENSG00000100442,FKBP3,Gene Expression,0.3308315067614195,0.0,0.0,5197,0.9787127860942493,1810
ENSG00000115694,STK25,Gene Expression,0.33071408046287726,0.0,0.0,17665,3.8801216894565145,2449
ENSG00000073578,SDHA,Gene Expression,0.3305845263766,0.0,0.0,10596,2.342167836499448,2259
ENSG00000158290,CUL4B,Gene Expression,0.33054903774322986,0.0,0.0,13480,2.8421159026687137,2321
ENSG00000163832,ELP6,Gene Expression,0.33018446168156274,0.0,0.0,7354,1.4225274218764037,1995
ENSG00000167900,TK1,Gene Expression,0.3301769886575275,0.0,0.0,4211,0.7592132989617515,1554
ENSG00000089693,MLF2,Gene Expression,0.3300145534421968,0.0,0.0,18263,4.040857725861018,2522
ENSG00000205133,TRIQK,Gene Expression,0.3299362366128642,0.0,0.0,9477,1.9495951089531762,2124
ENSG00000142227,EMP3,Gene Expression,0.3299052308894683,0.0,0.0,16241,3.7815201065520334,2424
ENSG00000255302,EID1,Gene Expression,0.3298114260271266,0.0,0.0,29113,6.9153360706926605,2707
ENSG00000005483,KMT2E,Gene Expression,0.32976883922577077,0.0,0.0,24617,5.447845621215262,2620
ENSG00000168385,SEPTIN2,Gene Expression,0.32958724616248763,0.0,0.0,13210,2.9369474635438153,2383
ENSG00000100429,HDAC10,Gene Expression,0.32950770406144086,0.0,0.0,6658,1.3202495858222856,1960
ENSG00000110713,NUP98,Gene Expression,0.3294603467484168,0.0,0.0,10675,2.2084373508162214,2269
ENSG00000157020,SEC13,Gene Expression,0.3294470897850654,0.0,0.0,18984,4.163623022335532,2488
ENSG00000196154,S100A4,Gene Expression,0.32940472653068237,0.0,0.0,7065,5.211677336083261,2290
ENSG00000184575,XPOT,Gene Expression,0.3293916974360098,0.0,0.0,8399,1.6453490063383889,2080
ENSG00000167759,KLK13,Gene Expression,0.3292957685459135,0.0,0.0,4696,1.7377580795009138,657
ENSG00000170881,RNF139,Gene Expression,0.329257121099787,0.0,0.0,9031,1.8637572006308907,2128
ENSG00000225968,ELFN1,Gene Expression,0.329051268403269,0.0,0.0,4218,0.805612744864505,1709
ENSG00000143570,SLC39A1,Gene Expression,0.32902397171718367,0.0,0.0,9599,2.0355630633833353,2157
ENSG00000149418,ST14,Gene Expression,0.32886551446906537,0.0,0.0,1439,0.9418696940878615,705
ENSG00000145050,MANF,Gene Expression,0.3288485563657217,0.0,0.0,14260,3.1266131562393533,2425
ENSG00000175193,PARL,Gene Expression,0.3288174287665003,0.0,0.0,10114,2.085562622678353,2190
ENSG00000179918,SEPHS2,Gene Expression,0.32857260691438445,0.0,0.0,8147,1.7110506502571725,2099
ENSG00000165689,ENTR1,Gene Expression,0.3285386802180431,0.0,0.0,9818,2.045766905866818,2188
ENSG00000008838,MED24,Gene Expression,0.3284568230200789,0.0,0.0,9120,1.9196880334640773,2201
ENSG00000164346,NSA2,Gene Expression,0.3284122392532793,0.0,0.0,15254,3.310348450937452,2404
ENSG00000247746,USP51,Gene Expression,0.3283363784982476,0.0,0.0,3266,0.5857006448525403,1500
ENSG00000101412,E2F1,Gene Expression,0.3283313968193353,0.0,0.0,5194,0.9881694922447926,1758
ENSG00000139921,TMX1,Gene Expression,0.3282210947342044,0.0,0.0,7994,1.5876941266847218,2087
ENSG00000125037,EMC3,Gene Expression,0.32815321979126055,0.0,0.0,9056,1.832380776124907,2145
ENSG00000128335,APOL2,Gene Expression,0.3281385762315568,0.0,0.0,12157,2.788919994264192,2355
ENSG00000159461,AMFR,Gene Expression,0.3280231411836182,0.0,0.0,14509,3.155675997482518,2373
ENSG00000196655,TRAPPC4,Gene Expression,0.3279223148692094,0.0,0.0,10364,2.2400028926723254,2206
ENSG00000189091,SF3B3,Gene Expression,0.32791681040500276,0.0,0.0,10686,2.2798189269129736,2308
ENSG00000103194,USP10,Gene Expression,0.3278375246827035,0.0,0.0,7570,1.4785349267844263,2039
ENSG00000078668,VDAC3,Gene Expression,0.32780195121319783,0.0,0.0,12169,2.643083695351275,2342
ENSG00000145022,TCTA,Gene Expression,0.327786409283422,0.0,0.0,7279,1.4808939577629296,1991
ENSG00000100324,TAB1,Gene Expression,0.32775970310138813,0.0,0.0,7408,1.528302180216784,2040
ENSG00000078043,PIAS2,Gene Expression,0.3277037289063348,0.0,0.0,8360,1.7399360768092273,2123
ENSG00000114416,FXR1,Gene Expression,0.32767431378626777,0.0,0.0,8757,1.7951867462965707,2123
ENSG00000156162,DPY19L4,Gene Expression,0.32765406213774334,0.0,0.0,7888,1.585582576955673,2033
ENSG00000074211,PPP2R2C,Gene Expression,0.3275715923959124,0.0,0.0,874,0.6004469129450162,493
ENSG00000185627,PSMD13,Gene Expression,0.3275099841366247,0.0,0.0,15628,3.3331689300163436,2421
ENSG00000152332,UHMK1,Gene Expression,0.32746814032046784,0.0,0.0,11861,2.526563206093962,2309
ENSG00000058262,SEC61A1,Gene Expression,0.32740332248824566,0.0,0.0,12878,2.9282985856871155,2414
ENSG00000067606,PRKCZ,Gene Expression,0.32718520626679204,0.0,0.0,7658,1.52726453339246,2067
ENSG00000106615,RHEB,Gene Expression,0.32718005576915576,0.0,0.0,7945,1.5907895622967356,2038
ENSG00000204262,COL5A2,Gene Expression,0.32713073296422057,0.0,0.0,7354,4.071688267250235,2193
ENSG00000135124,P2RX4,Gene Expression,0.32703302884355706,0.0,0.0,5381,1.0789004156666413,1876
ENSG00000159335,PTMS,Gene Expression,0.3269886087028949,0.0,0.0,31484,7.123303753717513,2700
